region_name,country_name,reporting_year,headcount,poverty_gap,poverty_severity,mean,median,gini,decile1,decile10
Sub-Saharan Africa,Angola,2000,0.769139744194,0.433468423659,0.294130608547,8.380260818148,5.300380177773,0.519451484671,0.009909980207,0.401681959907
Sub-Saharan Africa,Angola,2008,0.784107874089,0.419456589916,0.265238286604,7.401681958898,5.334157888251,0.427155149878,0.020722704667,0.323016498362
Sub-Saharan Africa,Angola,2018,0.858376595137,0.528766049333,0.376314420684,6.218052215342,3.87951032261,0.512642889911,0.013346549476,0.396217368175
Europe & Central Asia,Albania,2002,0.731792429986,0.289664571259,0.143990134325,8.628333842451,7.117154480305,0.317389798335,0.03523453383,0.253398838931
Europe & Central Asia,Albania,2005,0.644111401754,0.227526514545,0.105784383565,9.753929077406,8.300111387804,0.305956557281,0.034870461608,0.243316265798
Europe & Central Asia,Albania,2008,0.58716165543,0.185880549093,0.078678680136,10.682071072609,8.939033293554,0.299846704223,0.037382980864,0.244404306315
Europe & Central Asia,Albania,2012,0.603900654883,0.201306838385,0.089415461675,10.127717460025,8.768967216867,0.289604845586,0.036604352903,0.229296543231
Europe & Central Asia,Albania,2014,0.573649057244,0.222881674202,0.112051140804,10.791827595527,8.827485133926,0.345988964668,0.028540807069,0.255441687113
Europe & Central Asia,Albania,2015,0.4540834387,0.143622976832,0.062039523861,13.030741705777,10.687345413603,0.327537317764,0.031547363603,0.247738603351
Europe & Central Asia,Albania,2016,0.448661052073,0.146520374269,0.064954347771,13.335877223746,10.934010953748,0.337362987161,0.029695862687,0.250460311474
Europe & Central Asia,Albania,2016,0.58568304651,0.257119731811,0.14848981103,10.582676521098,8.656101961327,0.385655742935,0.018382740654,0.274574731115
Europe & Central Asia,Albania,2017,0.447216733778,0.14372877694,0.062824012577,13.207340743472,10.84116020397,0.330556627407,0.030917738243,0.246055907316
Europe & Central Asia,Albania,2017,0.545986971726,0.229985917742,0.130373991666,11.078832396219,9.263284522752,0.370951266866,0.018980408536,0.264477821621
Europe & Central Asia,Albania,2018,0.347956316548,0.104553881194,0.044686261005,14.170698885466,12.38662632144,0.301482817366,0.03170735814,0.227345814547
Europe & Central Asia,Albania,2018,0.514822348369,0.207148740629,0.112501132385,11.596248899589,9.78974171774,0.359887519014,0.021491020968,0.259762096249
Europe & Central Asia,Albania,2019,0.340349145883,0.088353374961,0.033502313792,14.631818313763,12.356349054961,0.301157683046,0.035359825851,0.236139533262
Europe & Central Asia,Albania,2020,0.310546876138,0.084317661422,0.033138395759,14.847157669537,12.838601251258,0.294196298171,0.034180198398,0.227556139673
Other High Income Countries,United Arab Emirates,2013,0.0,0.0,0.0,74.662923281709,67.132309297749,0.325104208858,0.023497326715,0.214353154593
Other High Income Countries,United Arab Emirates,2018,0.00996,0.002381775767,0.000769325226,81.180980223599,76.518792113595,0.263990043944,0.028349685726,0.204805440877
Latin America & Caribbean,Argentina,2000,0.370613180007,0.16445451181,0.099090171238,21.970245449563,14.007322202714,0.510379630116,0.009657948175,0.376899694704
Latin America & Caribbean,Argentina,2001,0.415657025232,0.204177595432,0.131559152838,20.234463726807,12.500795096555,0.532930387521,0.006856287929,0.394613315999
Latin America & Caribbean,Argentina,2002,0.559402128195,0.290659655572,0.189895377107,14.21221215811,8.575318381446,0.537595534479,0.00895545822,0.404970710099
Latin America & Caribbean,Argentina,2003,0.403443096143,0.181913327077,0.108461326447,20.09143048403,12.644421111012,0.509944563324,0.010675478237,0.377471546314
Latin America & Caribbean,Argentina,2004,0.349410398835,0.150546222924,0.086607394064,21.657000030013,14.657603041807,0.484835313699,0.011980749157,0.352990755597
Latin America & Caribbean,Argentina,2005,0.304899309652,0.125755718823,0.07020674389,23.822049824862,16.26177368008,0.478102856679,0.012544285569,0.34963345672
Latin America & Caribbean,Argentina,2006,0.253827726174,0.101163590823,0.055933084124,26.409047556263,18.57827269354,0.464444955968,0.012867053144,0.33797251855
Latin America & Caribbean,Argentina,2007,0.247770434474,0.092635922924,0.048934133705,27.240919456524,19.211333103812,0.462825850232,0.013920508054,0.337366096602
Latin America & Caribbean,Argentina,2008,0.21809891699,0.084127198266,0.045309003447,27.881386718032,20.088895693311,0.449867631554,0.014039694463,0.324663527864
Latin America & Caribbean,Argentina,2009,0.201174436484,0.076016290268,0.040551271961,28.855805974706,21.472273825443,0.437589391039,0.014450953534,0.313176794932
Latin America & Caribbean,Argentina,2010,0.184547468791,0.065299132774,0.032836523869,29.738611527974,22.070739172165,0.436765554228,0.015853424115,0.317617860409
Latin America & Caribbean,Argentina,2011,0.157634506642,0.052437779159,0.025333137743,31.632317994989,23.529957881598,0.42737920566,0.017040349927,0.310066659185
Latin America & Caribbean,Argentina,2012,0.146320284736,0.049814059182,0.024847781049,31.348795342755,23.872110325321,0.414373630402,0.017337557583,0.297592075998
Latin America & Caribbean,Argentina,2013,0.147934359052,0.048788042578,0.023739985055,31.374293028925,24.129427091898,0.410864592041,0.017712206278,0.294649532643
Latin America & Caribbean,Argentina,2014,0.170099842554,0.054536410134,0.026027427558,29.261862045081,21.966805127397,0.418224839868,0.018167654807,0.300741242883
Latin America & Caribbean,Argentina,2016,0.166025743746,0.054262028469,0.026438425942,30.362976939534,22.814355037915,0.423450069977,0.017404024098,0.307031448573
Latin America & Caribbean,Argentina,2017,0.140276132502,0.047189798059,0.023502230342,31.788854206097,24.032762068077,0.4143479755,0.017549101778,0.299527442827
Latin America & Caribbean,Argentina,2018,0.177175214343,0.060761616369,0.030611338693,28.649738426926,21.788387758516,0.417189679234,0.017158391556,0.301482885529
Latin America & Caribbean,Argentina,2019,0.201122604377,0.07112414714,0.035908238981,27.900270272614,20.671301773693,0.433141336452,0.016201292664,0.313447309621
Latin America & Caribbean,Argentina,2020,0.247867223018,0.087359336948,0.043668314849,24.338792585339,18.155481460359,0.427436845715,0.017139232921,0.306290220475
Latin America & Caribbean,Argentina,2021,0.202605126985,0.067154057764,0.033096399481,26.444706440931,19.55320955029,0.42445560063,0.017948573725,0.312477539666
Latin America & Caribbean,Argentina,2022,0.201841523672,0.064172391872,0.029905974199,24.976164920963,18.891394886644,0.407364607084,0.020078092806,0.298190743829
Latin America & Caribbean,Argentina,2023,0.226399749301,0.074659847341,0.034541660141,25.002166108131,18.54173605672,0.423909765973,0.018959882164,0.309940309336
Europe & Central Asia,Armenia,2001,0.902248371599,0.505021581305,0.316817144168,5.570896405766,4.3352912081,0.353643589726,0.031956956022,0.290549440787
Europe & Central Asia,Armenia,2002,0.89814235024,0.485108164511,0.295620131751,5.843682676151,4.546867405767,0.347796743436,0.03337488892,0.289958207809
Europe & Central Asia,Armenia,2003,0.907029950083,0.468873478721,0.274953630294,6.006045835904,4.790288909639,0.330280868704,0.036850178769,0.281953160232
Europe & Central Asia,Armenia,2004,0.841342780974,0.39822512217,0.22276346742,7.446440739557,5.551746571478,0.375056325361,0.030765503911,0.316837370909
Europe & Central Asia,Armenia,2005,0.803999361963,0.346110642071,0.179774964764,8.205036226135,6.250576905235,0.359923534438,0.033347215216,0.307733890519
Europe & Central Asia,Armenia,2006,0.787809716593,0.315390524811,0.156922997233,7.919868259221,6.710036413319,0.297099847661,0.0373184228,0.244485209884
Europe & Central Asia,Armenia,2007,0.723425222233,0.276626736791,0.134422618166,8.821985935064,7.353427395283,0.312260582589,0.035137657055,0.251116005246
Europe & Central Asia,Armenia,2008,0.694097248807,0.252613999579,0.11686456537,9.017010602576,7.654393178542,0.291881417271,0.038564273849,0.236738417484
